determined	22	120	22	28	98	5	29.0
##os	21	617	21	38	596	17	84.0
generally	23	133	24	31	109	7	37.0
belongings	30	86	29	29	56	0	3.0
sec	27	570	27	34	542	7	36.0
processor	25	543	25	32	517	7	36.0
##pa	22	520	19	35	498	16	79.0
##ness	22	253	22	32	230	10	49.0
indeed	21	33	21	27	11	6	31.0
##les	22	240	22	32	217	10	50.0
punching	25	44	25	26	18	0	4.0
planning	22	137	22	31	115	9	48.0
1992	22	509	23	31	486	8	42.0
kissed	24	476	24	33	451	9	44.0
##core	71	251	28	30	180	1	7.0
##ield	28	34	27	28	5	1	6.0
criticism	22	468	22	29	446	7	37.0
colorado	25	541	26	36	515	10	51.0
birth	20	185	20	31	165	11	54.0
overgrown	92	126	29	30	33	0	2.0
##ene	23	148	21	34	124	13	64.0
objects	23	228	24	28	204	3	19.0
sport	25	521	25	31	495	6	30.0
sincere	26	37	26	27	11	1	6.0
refugee	29	130	27	31	101	4	20.0
shi	24	558	23	35	534	11	56.0
##ko	23	493	23	37	470	13	67.0
depends	26	566	24	38	540	13	66.0
sonata	135	539	30	32	403	2	10.0
flap	27	91	27	28	63	1	5.0
meat	20	560	20	37	539	16	82.0
characterized	24	111	23	25	87	1	8.0
pratt	43	78	30	31	34	1	5.0
novel	23	164	23	31	140	7	37.0
##mity	26	109	26	30	83	4	21.0
simply	21	99	20	31	78	11	55.0
##nya	30	553	30	34	523	4	23.0
crawling	25	127	25	27	102	2	11.0
champion	23	252	23	31	229	7	35.0
aimed	20	151	20	31	130	11	56.0
noted	20	114	21	28	93	7	36.0
vicious	36	51	27	29	15	1	7.0
arrests	25	511	24	33	486	8	44.0
withdrew	23	155	23	28	131	4	22.0
royal	22	511	22	36	489	14	71.0
islands	23	510	23	35	487	12	59.0
supplying	24	25	24	25	0	0	3.0
interrupt	25	25	24	25	0	0	2.0
tomato	27	526	27	34	499	6	32.0
supporters	21	517	22	35	495	13	65.0
opinion	23	530	24	34	507	10	52.0
zone	21	251	21	30	229	9	45.0
takeover	28	548	28	36	520	8	42.0
widespread	22	268	23	31	245	8	41.0
critical	19	261	19	33	241	14	69.0
education	21	81	22	32	59	9	49.0
##gp	27	60	26	28	33	2	10.0
maximum	22	261	22	31	239	9	46.0
680	26	26	26	26	0	0	2.0
abd	27	541	27	34	514	7	38.0
##rot	30	42	30	31	12	0	2.0
##rock	25	26	25	26	0	1	7.0
reform	26	561	25	38	535	12	64.0
land	19	576	19	38	557	19	94.0
120	22	96	22	30	74	8	41.0
sw	19	136	19	33	116	13	66.0
massachusetts	27	548	26	36	521	9	46.0
waters	26	569	26	37	542	10	53.0
assassination	20	525	21	33	504	11	59.0
archer	182	263	33	33	81	0	2.0
mile	27	561	27	35	534	7	36.0
219	26	27	26	26	0	0	4.0
tan	22	562	22	37	539	15	75.0
consort	29	128	28	30	99	1	7.0
201	24	25	24	25	1	1	6.0
martha	25	516	24	32	491	7	38.0
suspects	22	547	22	34	525	11	57.0
mixing	24	247	24	28	223	4	21.0
chancellor	23	528	24	33	504	9	45.0
measure	22	517	22	32	495	10	51.0
fear	21	73	21	30	52	9	46.0
sending	21	46	21	28	24	6	32.0
geese	539	543	34	34	4	0	2.0
conflict	20	484	21	30	464	9	48.0
mer	20	536	20	35	515	14	72.0
goes	19	128	19	27	109	8	41.0
positive	26	576	24	35	549	10	52.0
gold	23	569	23	36	545	12	63.0
familiar	24	495	24	31	471	6	34.0
michigan	24	519	24	34	495	10	52.0
##ke	23	553	23	34	529	11	56.0
exactly	24	146	23	32	122	8	42.0
480	28	29	28	28	0	0	2.0
urges	22	243	21	30	220	8	42.0
specific	29	528	26	33	498	7	36.0
disappeared	22	234	21	29	212	7	36.0
manufacturing	21	188	21	32	167	10	53.0
verses	30	30	29	30	0	0	2.0
xavier	25	25	25	26	0	0	2.0
##ob	26	284	26	32	257	6	30.0
towards	20	173	21	30	152	8	44.0
signs	22	85	22	30	62	7	37.0
sell	23	514	23	36	491	13	65.0
andy	24	507	25	32	483	7	36.0
hoc	65	117	31	31	51	0	2.0
worth	22	196	22	34	174	11	59.0
website	20	104	20	30	83	9	49.0
camp	20	553	20	34	533	14	71.0
sal	20	169	20	31	149	11	57.0
gael	30	54	30	31	24	0	4.0
revolver	29	171	28	29	142	0	4.0
specials	240	243	30	30	2	0	2.0
questioned	24	180	24	30	155	5	29.0
##via	48	195	30	31	147	1	8.0
ceremony	22	172	22	31	150	8	44.0
lyman	27	36	28	29	8	0	4.0
2009	23	162	23	30	139	6	34.0
simultaneous	27	135	27	30	107	3	18.0
syndrome	23	63	23	27	39	4	21.0
typhoon	44	527	27	35	482	7	39.0
bridge	23	188	23	32	164	9	46.0
mcdonald	26	565	26	36	538	10	51.0
libya	27	523	26	33	496	6	35.0
fe	21	175	17	31	154	13	70.0
85	23	186	23	34	162	11	56.0
output	24	171	25	30	146	4	25.0
affairs	22	279	22	33	256	10	52.0
voted	21	274	21	31	252	9	46.0
arm	22	534	22	34	511	12	61.0
va	22	580	22	37	557	14	75.0
finance	23	250	23	32	226	8	42.0
eye	22	181	22	32	158	10	51.0
indicators	26	27	26	27	1	1	6.0
groves	67	128	27	28	60	0	2.0
sally	23	525	23	34	502	11	57.0
telephone	23	274	23	32	250	9	47.0
cars	19	495	19	31	475	12	61.0
resemble	25	25	25	26	0	0	4.0
beer	27	546	27	37	519	9	48.0
##po	24	520	24	32	496	8	43.0
material	23	273	23	34	250	10	54.0
languages	22	266	22	30	243	7	39.0
necessary	23	511	23	33	488	9	47.0
smoke	26	556	25	36	530	10	54.0
type	24	170	24	31	146	7	39.0
spain	21	516	21	37	495	16	83.0
cover	22	157	23	33	134	10	54.0
organisation	22	163	22	31	140	9	48.0
engineering	22	130	22	28	108	6	31.0
ships	23	472	24	32	448	8	43.0
saxophonist	192	563	37	37	370	0	2.0
politician	23	487	23	30	463	6	34.0
solve	26	484	25	31	457	5	30.0
howe	28	86	27	28	58	0	4.0
ca	22	537	22	33	515	10	55.0
fact	19	536	19	33	517	14	72.0
sofa	180	582	31	39	402	7	40.0
design	20	101	20	30	80	9	50.0
funeral	20	140	21	31	119	10	52.0
##lwyn	35	131	28	29	95	0	4.0
##its	26	83	25	26	57	0	3.0
championship	25	247	24	30	222	5	30.0
desires	74	130	30	31	55	0	3.0
juniper	277	569	34	34	292	0	2.0
phil	26	262	25	32	235	6	32.0
touched	21	114	21	28	92	6	35.0
haute	27	28	27	28	1	0	2.0
jean	25	524	25	35	499	10	53.0
continuously	26	27	26	26	1	0	3.0
fresh	22	266	22	31	244	9	47.0
backed	22	255	22	32	232	9	49.0
mummy	31	171	30	31	140	1	7.0
##elli	46	571	33	36	524	2	15.0
wire	25	544	25	33	519	8	45.0
statistics	24	124	25	31	99	6	31.0
92	22	545	22	35	523	13	67.0
attempted	21	185	21	31	163	10	54.0
surgery	21	527	20	33	505	13	66.0
join	20	250	20	30	229	10	55.0
gown	83	272	33	33	189	0	3.0
stumbled	27	110	26	27	83	0	3.0
##rim	26	201	26	34	175	8	41.0
means	19	137	19	32	118	13	68.0
club	22	259	22	31	237	9	46.0
83	24	586	24	35	562	11	57.0
97	23	74	23	33	50	9	49.0
angry	24	519	24	32	494	7	38.0
exhibitions	30	37	26	27	7	0	2.0
overall	22	578	22	34	555	11	60.0
76	23	142	23	33	119	10	52.0
cullen	91	482	30	31	391	1	7.0
posed	26	46	25	27	19	1	10.0
##iere	27	28	27	27	1	0	4.0
events	19	62	18	27	43	9	47.0
##ts	20	118	20	35	97	15	79.0
maria	23	507	23	32	484	8	44.0
argentina	26	547	25	38	520	13	68.0
success	23	252	23	31	229	7	37.0
700	22	267	22	32	245	10	52.0
##ca	23	482	24	32	458	8	42.0
si	22	541	22	33	519	10	56.0
dressed	22	252	22	28	230	6	31.0
aged	23	256	23	33	233	9	50.0
palestinians	20	557	21	34	536	13	69.0
fixture	31	52	28	29	21	0	3.0
remake	24	26	25	25	1	0	2.0
78	22	141	22	32	118	9	51.0
sue	25	546	25	37	521	12	62.0
climate	25	266	25	32	240	6	32.0
##graph	27	32	27	27	4	0	2.0
aid	21	563	21	38	541	16	83.0
72	22	92	22	33	70	10	56.0
funds	22	520	22	34	497	11	58.0
predicted	20	46	20	28	25	8	42.0
640	30	54	30	31	24	1	7.0
turn	20	162	20	30	141	10	52.0
##ri	19	547	18	36	527	17	89.0
mixed	19	178	20	31	158	10	55.0
repeatedly	23	257	23	29	234	5	28.0
animals	22	542	22	35	520	12	66.0
vidal	53	76	27	27	23	0	2.0
absolutely	22	131	23	31	108	8	42.0
lines	22	530	22	35	507	12	66.0
tobacco	25	565	26	36	539	9	50.0
greece	29	531	27	36	501	8	45.0
bu	22	505	19	33	483	14	74.0
reason	23	196	23	35	173	11	59.0
##eration	25	26	25	26	1	0	4.0
volume	25	536	25	34	511	8	46.0
detained	22	171	22	30	149	7	41.0
sector	24	510	24	32	486	7	41.0
##wash	51	120	31	31	69	0	3.0
generosity	258	533	31	31	275	0	3.0
geologist	34	111	29	30	76	0	5.0
communist	27	554	27	36	527	9	47.0
advice	23	135	23	31	111	8	42.0
europeans	141	550	33	34	409	0	4.0
pip	275	584	35	35	309	0	3.0
cu	21	565	18	35	543	16	87.0
##lom	29	136	29	29	106	0	2.0
famous	22	166	22	31	143	8	44.0
dance	26	487	24	31	461	6	36.0
previous	19	192	19	34	172	14	77.0
326	31	66	30	30	35	0	2.0
def	22	139	22	33	117	10	56.0
##pe	21	525	21	34	504	13	69.0
projects	20	94	21	28	73	7	37.0
shareholders	25	543	25	33	517	8	43.0
crimes	21	524	21	32	503	11	60.0
##tia	26	86	26	32	59	5	31.0
overcome	23	167	23	26	143	3	17.0
##iest	24	26	24	27	2	2	13.0
starved	26	162	26	27	135	0	4.0
die	20	588	20	38	567	17	90.0
growing	21	260	20	31	239	10	56.0
article	20	181	20	30	161	10	54.0
##olo	26	186	27	32	159	5	26.0
focus	23	503	23	32	480	9	48.0
compensation	27	558	26	33	531	6	36.0
reagan	28	579	28	37	550	8	45.0
approval	21	259	21	31	237	9	51.0
library	26	528	26	32	502	6	34.0
opponents	22	499	22	30	477	8	42.0
bishop	25	492	24	31	467	6	32.0
##est	19	496	18	34	477	16	84.0
vaccine	30	541	30	35	510	5	26.0
##ws	23	65	24	28	42	4	21.0
concern	22	109	22	31	86	9	47.0
adolescents	28	29	28	29	0	0	2.0
est	22	458	22	29	436	7	38.0
terms	21	534	21	33	512	11	61.0
##ulin	31	83	31	32	52	0	2.0
replace	21	42	21	26	20	5	29.0
block	23	556	23	34	533	11	61.0
ken	25	253	25	32	228	6	36.0
embassy	26	527	26	35	501	9	51.0
housed	23	51	23	24	27	0	4.0
tony	23	559	23	36	535	13	69.0
ag	20	253	19	33	233	14	74.0
abroad	25	258	24	30	233	5	30.0
##si	21	279	19	32	257	12	66.0
74	25	188	25	35	163	9	50.0
tall	24	556	24	33	532	9	48.0
clash	21	499	22	30	477	7	41.0
##ema	22	270	23	31	247	7	41.0
newspapers	22	177	23	29	154	5	31.0
contacted	22	48	22	26	26	4	23.0
##erson	31	123	31	33	92	1	9.0
##maker	20	246	20	32	226	11	60.0
stole	25	239	24	27	214	3	18.0
offered	22	544	21	34	522	12	67.0
##uj	38	309	33	36	270	3	17.0
impose	23	64	23	26	40	2	15.0
hunting	25	250	25	30	225	4	25.0
navy	23	502	23	32	479	9	49.0
fewer	22	103	22	28	81	6	33.0
marlins	274	549	33	34	275	1	6.0
##ize	20	159	20	29	139	8	44.0
cleared	23	174	23	31	151	7	40.0
##ism	22	162	22	29	139	7	38.0
##bai	30	34	30	31	3	0	5.0
allowing	19	54	19	27	35	7	42.0
course	21	559	21	35	537	13	70.0
thai	31	535	29	36	503	7	39.0
luis	26	499	26	31	472	5	28.0
ventures	24	26	24	25	1	0	4.0
direct	25	546	25	34	520	8	47.0
layer	26	135	26	30	108	4	23.0
robust	37	129	28	29	91	0	5.0
anglican	28	516	28	33	488	5	28.0
cable	23	572	23	36	548	13	69.0
thomson	51	545	28	36	494	7	42.0
message	23	175	23	32	152	8	47.0
civilians	29	548	25	35	519	10	56.0
isabel	49	79	30	31	29	0	5.0
build	21	258	21	33	237	12	65.0
resolved	25	169	25	29	144	4	23.0
cheese	29	547	27	34	517	6	32.0
illegally	24	179	24	30	154	5	30.0
becomes	20	215	20	28	194	7	40.0
casual	28	34	28	29	5	0	4.0
ceo	23	535	22	33	512	11	59.0
ari	22	265	22	33	243	11	62.0
##co	20	558	18	39	538	21	112.0
52nd	26	27	26	27	0	0	2.0
demand	22	468	23	35	445	12	67.0
microscope	59	564	34	34	504	0	3.0
combat	21	259	22	32	237	10	58.0
couch	28	591	28	37	562	9	49.0
intends	23	118	23	27	94	4	23.0
architects	24	25	24	25	1	0	4.0
accept	25	517	25	32	492	7	37.0
vi	21	504	21	38	483	17	90.0
density	138	187	32	32	49	0	2.0
##ad	20	269	20	33	248	13	69.0
preparing	21	164	21	27	143	6	32.0
cl	20	470	19	34	450	15	81.0
multi	23	522	23	33	499	10	54.0
cia	21	538	21	34	517	13	70.0
highly	20	82	20	28	62	7	42.0
status	19	162	20	30	142	10	53.0
amount	23	269	23	33	246	9	52.0
religious	23	264	23	33	241	9	49.0
medicine	24	565	24	35	540	10	55.0
football	22	540	22	34	517	11	62.0
helicopter	23	545	23	35	522	12	66.0
abandoned	22	473	22	28	450	6	32.0
interim	21	273	21	33	252	11	62.0
beating	23	171	23	29	148	5	29.0
##va	23	501	23	35	477	12	67.0
##tor	19	138	19	31	118	11	62.0
launch	18	496	19	32	478	13	73.0
pat	24	534	24	39	509	14	76.0
greater	21	100	21	29	79	8	45.0
quake	21	538	20	33	517	12	68.0
hot	22	521	23	35	498	12	66.0
word	22	558	22	35	536	13	71.0
dave	23	182	24	29	158	5	30.0
alone	23	275	23	32	251	8	47.0
santa	23	480	24	33	456	9	49.0
powell	24	566	24	36	542	11	63.0
focused	21	462	22	28	440	6	32.0
ice	23	612	23	40	588	16	87.0
rm	31	65	31	32	33	1	6.0
##gga	27	28	28	28	0	0	2.0
scott	25	570	25	37	545	11	62.0
sandy	25	558	25	38	533	13	72.0
scale	25	187	25	32	162	6	36.0
pollution	24	541	24	33	517	9	51.0
lowest	24	262	24	30	238	6	33.0
resolving	26	37	26	26	11	0	2.0
agents	21	80	21	32	58	11	59.0
ict	68	261	30	31	193	0	2.0
##dd	28	29	28	29	0	0	3.0
controversial	22	494	22	30	472	8	45.0
88	23	72	23	31	48	8	44.0
command	22	191	22	33	168	11	63.0
candidates	22	513	23	33	490	10	58.0
attempting	22	99	22	28	76	5	32.0
commander	23	97	22	30	74	7	39.0
fellow	21	87	21	28	66	7	41.0
800	23	126	23	33	102	10	54.0
williams	23	529	23	33	505	10	55.0
sense	23	269	23	31	245	8	46.0
regarding	20	84	20	26	63	5	32.0
fast	21	540	21	35	519	13	71.0
##gger	26	539	26	36	513	10	54.0
described	19	539	19	32	520	12	69.0
door	23	561	23	36	537	13	71.0
sometimes	21	237	21	28	216	6	33.0
assault	23	190	22	34	167	11	61.0
guy	22	253	22	33	230	10	55.0
storms	24	127	24	27	102	2	16.0
1982	25	254	25	30	228	5	30.0
dell	25	524	25	32	499	7	38.0
cooperation	23	260	23	33	236	9	53.0
constitution	22	545	22	36	522	14	77.0
safe	25	561	25	36	535	11	61.0
gang	23	540	23	34	517	11	60.0
soviet	29	550	27	38	520	10	58.0
particularly	20	61	20	30	41	9	52.0
closes	24	175	24	28	151	3	21.0
adjacent	25	31	25	26	6	0	4.0
05	26	52	26	33	26	7	39.0
760	183	189	32	33	6	0	2.0
none	19	105	20	29	86	9	51.0
313	26	27	26	27	1	0	3.0
##fi	21	157	17	34	136	16	90.0
players	22	501	22	33	479	10	59.0
van	23	534	20	33	511	13	71.0
##ja	24	277	24	35	253	11	60.0
transferred	22	236	22	29	213	7	40.0
academy	28	570	25	35	542	10	57.0
environment	21	174	21	33	152	11	63.0
##ler	21	588	21	38	567	17	94.0
mobile	23	255	23	34	231	10	57.0
vegas	30	545	29	37	515	7	41.0
disposed	29	226	27	28	196	0	5.0
bureau	21	164	22	34	142	11	65.0
crew	24	539	23	35	515	11	62.0
stick	26	603	26	40	577	13	75.0
##haw	52	89	33	34	37	0	2.0
peaceful	27	522	26	33	495	7	39.0
involving	19	63	19	27	44	8	46.0
chasing	23	85	23	28	62	4	23.0
sam	26	601	26	38	574	12	70.0
immediate	23	261	23	32	237	8	46.0
break	21	251	21	31	230	10	57.0
urine	29	30	29	30	1	0	3.0
award	22	239	22	32	217	10	58.0
ar	21	239	20	31	218	10	58.0
ft	28	585	28	36	556	8	48.0
algebra	110	111	32	32	1	0	2.0
authority	19	545	19	34	525	14	81.0
1927	26	126	26	28	100	1	10.0
susan	28	537	24	36	509	11	65.0
wholly	27	56	27	28	28	1	8.0
christmas	25	539	25	33	514	7	42.0
arise	25	85	26	26	59	0	3.0
promised	20	221	20	27	200	7	40.0
fires	21	264	21	32	243	10	59.0
size	23	103	23	32	79	8	47.0
dipped	24	129	24	28	105	4	26.0
trafficking	24	526	25	35	502	10	59.0
debt	26	536	26	33	510	7	42.0
becoming	18	42	19	26	23	6	38.0
prevent	22	608	22	37	586	15	85.0
##le	21	275	21	39	253	18	99.0
sensing	24	122	24	27	98	2	15.0
labor	24	599	24	38	574	13	76.0
convention	25	541	25	33	516	8	46.0
ratification	75	174	30	31	98	0	2.0
95	21	262	22	33	240	11	64.0
advanced	20	249	20	31	229	11	61.0
yoko	27	247	27	30	220	3	18.0
withdrawal	24	490	24	29	465	5	29.0
jessica	24	498	24	31	474	7	39.0
mei	39	113	31	32	74	0	2.0
resign	21	255	21	31	233	9	52.0
indonesia	27	601	25	42	573	16	91.0
opportunity	24	270	24	32	246	8	44.0
assassinated	24	161	24	28	136	3	20.0
66	23	139	23	33	116	10	55.0
career	19	255	19	29	235	9	50.0
experimenting	26	26	26	26	0	0	2.0
gay	26	592	25	39	566	13	75.0
fred	22	542	22	35	520	13	74.0
letters	24	516	24	33	492	8	47.0
mrs	24	266	24	33	241	9	51.0
rally	22	524	22	33	502	11	62.0
costs	22	538	22	40	515	17	97.0
unearthed	24	56	25	27	31	2	12.0
crashes	22	99	22	29	76	7	39.0
brother	23	244	23	37	221	14	78.0
agriculture	24	492	24	34	467	10	56.0
demonstration	23	71	24	27	48	3	19.0
steps	22	191	22	31	168	8	48.0
legally	24	105	24	30	81	6	34.0
jo	22	367	22	32	344	10	56.0
ci	23	283	23	37	259	14	80.0
likes	21	543	21	32	521	11	63.0
stable	26	526	27	34	499	7	39.0
represents	21	253	20	30	232	9	52.0
philippe	48	259	28	29	210	0	2.0
385	37	64	27	28	26	1	6.0
fed	23	568	23	35	545	12	69.0
magnificent	171	173	28	29	2	0	3.0
06	25	57	24	30	32	5	33.0
pass	23	560	23	37	536	14	79.0
animal	24	549	24	35	525	11	63.0
homer	32	548	31	33	516	1	7.0
skate	36	585	28	37	548	9	50.0
scandal	20	508	19	31	487	11	64.0
##tility	29	166	29	30	137	1	6.0
experience	21	274	21	32	252	10	59.0
god	22	513	22	32	490	9	55.0
meets	20	126	20	26	105	6	35.0
cats	38	563	28	35	524	7	41.0
manufactures	46	49	23	24	2	0	2.0
decline	23	224	23	30	201	6	38.0
corruption	23	259	23	32	236	8	48.0
apparently	20	26	20	25	6	5	29.0
surrounding	23	76	23	29	52	5	31.0
##ica	20	111	20	30	91	10	56.0
##go	20	596	20	37	575	16	94.0
arrive	22	250	22	29	227	6	35.0
blamed	22	515	23	31	492	8	47.0
stood	21	231	21	27	210	6	36.0
natural	21	270	21	33	249	12	67.0
vulgar	32	473	28	29	441	0	3.0
##ffin	27	276	27	31	249	4	25.0
abuse	24	270	24	33	245	8	49.0
dots	45	284	29	34	238	4	27.0
spending	23	546	23	35	522	12	67.0
ferry	25	549	25	36	523	11	64.0
networks	21	117	22	27	95	5	31.0
dawson	494	506	31	31	11	0	2.0
##gna	29	42	30	30	13	0	4.0
“	17	24	17	24	6	6	36.0
##ine	18	570	18	36	551	18	101.0
purple	29	514	29	34	485	5	28.0
performance	22	512	22	33	489	10	59.0
vhs	67	134	30	30	66	0	4.0
dimly	74	128	28	29	53	0	2.0
launches	20	97	20	25	77	5	29.0
##tha	61	75	31	31	13	0	3.0
weather	27	585	26	37	558	11	64.0
provided	21	265	21	31	244	10	57.0
##ists	20	244	20	30	223	10	56.0
decade	21	105	21	30	84	8	47.0
package	26	532	26	38	505	11	65.0
1990s	24	64	24	28	40	3	21.0
waiting	22	183	22	33	161	10	61.0
loved	21	249	22	30	228	8	48.0
hair	25	270	25	34	244	9	54.0
ara	22	275	22	34	253	12	68.0
pentagon	27	525	27	35	497	8	46.0
cuba	26	547	26	36	521	10	58.0
mcc	28	537	25	32	508	7	42.0
##bo	26	601	25	36	575	11	62.0
file	24	540	24	34	515	9	56.0
scholarship	40	265	31	32	225	0	4.0
##w	19	528	19	34	508	14	83.0
ny	23	272	23	34	249	11	63.0
benefits	24	528	24	33	503	8	49.0
shredded	26	102	26	27	76	1	7.0
##hoff	24	25	24	25	0	0	3.0
contains	20	148	20	26	128	6	34.0
ni	23	572	22	34	549	11	64.0
##ir	20	251	21	29	230	8	46.0
prepare	22	160	22	29	137	6	35.0
happen	22	65	22	28	42	5	31.0
peterson	26	533	26	34	507	8	47.0
##di	19	562	19	37	542	17	100.0
rule	21	279	21	30	258	8	49.0
thomas	23	557	22	34	534	12	68.0
property	22	517	22	34	494	11	64.0
response	20	265	20	31	244	11	63.0
##ach	28	270	28	33	241	4	26.0
unless	21	96	21	28	75	6	36.0
##ors	20	482	20	32	462	11	64.0
hong	26	550	26	37	523	10	60.0
246	28	28	28	28	0	0	3.0
advance	23	262	23	32	239	8	49.0
##ki	22	181	19	32	159	13	78.0
voting	21	185	21	29	163	7	45.0
##ization	22	491	22	30	468	8	46.0
seemingly	22	23	23	23	1	0	4.0
asian	27	603	27	40	575	13	76.0
mal	23	559	23	34	535	10	59.0
##ized	20	88	20	28	68	8	46.0
manny	90	128	29	29	38	0	2.0
hurt	22	600	22	36	578	13	78.0
pleading	25	28	26	26	2	0	4.0
expenditures	494	512	32	33	18	0	4.0
winner	22	512	21	33	490	11	67.0
directors	24	258	24	32	234	7	41.0
solution	30	541	27	36	511	9	52.0
##sser	26	93	25	29	66	3	21.0
oct	24	291	24	36	267	11	67.0
review	23	533	22	34	509	11	66.0
centers	23	246	23	33	223	9	56.0
remove	22	261	22	29	239	6	39.0
entrusted	24	25	24	25	1	0	2.0
assets	25	510	25	33	484	8	47.0
giving	20	111	20	32	91	12	69.0
##rified	27	29	28	28	1	0	2.0
37	20	105	20	33	84	12	74.0
91	22	82	21	32	60	10	62.0
wouldn	18	52	18	26	34	7	45.0
continues	19	156	19	27	137	8	47.0
kidnap	24	277	24	31	252	6	36.0
silver	29	574	29	37	545	7	43.0
reporting	22	73	22	27	51	5	31.0
poultry	117	190	35	36	73	0	4.0
martin	22	530	22	33	508	11	64.0
trust	24	292	24	35	268	10	60.0
explosion	21	515	21	35	494	13	79.0
patrolling	25	96	26	28	70	1	10.0
alien	27	501	27	31	473	4	26.0
fund	22	549	21	36	527	14	85.0
che	23	558	24	37	535	13	75.0
calling	20	80	20	27	59	7	42.0
vital	25	231	25	29	205	4	24.0
posthumous	29	80	28	29	50	0	2.0
suffering	21	95	21	28	73	6	40.0
hill	21	562	21	38	541	17	99.0
150	23	507	23	33	483	9	56.0
aliens	25	164	25	27	138	1	10.0
shattered	26	132	25	28	106	2	15.0
sheep	28	568	27	40	540	13	78.0
attend	21	245	21	29	224	7	44.0
forward	24	523	24	32	499	7	44.0
earth	22	547	22	39	524	16	97.0
##alia	53	116	31	34	62	2	14.0
berlin	25	546	25	36	520	10	60.0
depleted	26	27	26	27	0	0	2.0
##id	21	179	21	32	158	10	62.0
##or	19	168	19	32	148	13	77.0
vessels	24	532	24	33	507	8	50.0
swirled	60	69	26	26	8	0	2.0
peg	41	45	30	31	4	0	2.0
01	25	50	26	33	24	7	43.0
computers	20	527	20	34	506	13	76.0
civilian	24	535	23	34	511	10	61.0
lining	27	123	28	29	95	1	8.0
tapped	60	96	24	25	35	0	3.0
violate	23	101	23	27	78	4	26.0
chance	22	74	22	30	52	7	45.0
mostly	22	510	22	30	487	8	47.0
swiss	27	552	26	34	525	7	45.0
fulfill	23	24	24	24	0	0	2.0
##ricted	87	131	28	29	44	0	2.0
questions	23	273	22	33	250	10	60.0
goals	23	541	24	33	517	8	51.0
##ci	23	166	23	32	142	8	50.0
outs	25	101	25	29	75	4	24.0
recovery	24	545	25	34	520	8	51.0
##li	22	137	22	34	115	12	71.0
quoted	21	47	21	27	26	6	35.0
roughly	23	172	23	29	149	6	36.0
virginia	23	591	24	41	567	17	100.0
gm	23	527	24	38	504	14	85.0
prostate	28	145	28	32	116	4	24.0
231	26	27	26	26	0	0	2.0
speaking	20	279	20	32	258	12	72.0
avoid	24	244	24	30	220	6	37.0
##zzy	26	60	27	27	33	0	2.0
watch	22	577	22	35	555	13	77.0
saxony	527	556	34	35	28	0	3.0
corporate	22	257	22	33	234	10	64.0
server	23	555	23	36	531	13	79.0
remark	27	156	27	28	129	0	4.0
57	23	113	23	33	90	10	61.0
christian	24	527	25	36	503	11	67.0
aug	24	147	24	31	122	7	42.0
##ging	21	514	21	31	492	9	58.0
monument	24	166	24	27	142	3	20.0
##pool	63	254	27	29	190	1	9.0
original	22	127	21	30	105	8	52.0
parking	28	197	28	34	169	6	38.0
1989	23	511	23	32	487	8	52.0
chris	23	519	24	33	495	9	57.0
investment	22	536	22	35	513	12	73.0
dj	21	558	22	36	536	14	86.0
res	22	88	22	31	65	9	58.0
dangerous	23	494	22	31	471	9	53.0
##ail	25	89	25	30	64	5	33.0
completed	21	159	22	27	137	5	32.0
##ise	21	125	22	29	103	7	43.0
supply	22	174	22	32	152	10	59.0
commissioning	24	25	24	25	0	0	2.0
daily	22	563	23	35	540	12	73.0
employee	20	120	20	28	100	7	47.0
crude	29	549	27	34	520	7	42.0
##raph	23	27	23	27	4	3	23.0
##ter	18	184	18	34	165	16	95.0
climbed	23	476	23	32	453	8	50.0
su	22	147	22	35	125	13	80.0
emile	28	234	27	28	206	0	5.0
waiter	30	40	30	31	9	0	2.0
scots	52	251	30	30	199	0	3.0
commercial	25	542	25	35	516	10	61.0
dress	23	277	23	32	254	8	53.0
haji	71	114	32	32	42	0	2.0
tinted	53	77	29	29	23	0	2.0
motor	21	533	21	33	512	12	72.0
##ta	23	292	21	34	268	13	80.0
scalp	82	118	33	33	35	0	2.0
sculpted	25	26	25	26	0	0	2.0
concert	22	97	22	27	75	5	31.0
streets	26	523	26	34	497	8	49.0
author	21	268	21	32	247	11	69.0
sql	272	553	33	33	280	0	2.0
edition	22	165	22	31	142	8	51.0
attention	23	175	23	30	152	6	41.0
brand	22	272	22	30	250	8	52.0
actress	22	523	22	32	500	10	62.0
effect	20	519	20	32	498	12	73.0
prince	23	567	23	38	543	15	92.0
facility	23	513	22	32	489	9	56.0
learned	22	228	22	28	205	6	38.0
pm	20	545	20	34	524	13	81.0
briefly	24	75	24	28	50	3	21.0
joe	24	506	25	34	481	9	54.0
##rgy	62	107	30	31	45	1	6.0
trumpet	140	560	32	35	419	3	18.0
ki	22	543	21	33	521	11	71.0
annual	21	559	21	36	538	15	90.0
poll	22	182	22	34	159	12	75.0
ending	21	241	21	29	219	7	45.0
regulated	26	49	26	27	23	0	4.0
appeal	20	547	20	34	526	14	84.0
alleviate	26	53	26	26	26	0	2.0
travels	50	113	23	24	63	0	2.0
decide	21	173	21	30	151	9	54.0
wi	22	511	18	32	489	14	88.0
75	21	588	21	37	567	15	95.0
mosque	23	517	23	31	494	7	46.0
square	25	548	25	36	522	11	67.0
lying	20	263	21	30	242	9	58.0
